estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,_raw_turns,chat_preamble,documents,desired_output_dialect,too_few_tokens,error,error_traceback
OpenAIAPI:gpt-4o-2024-08-06,True,لو كنت مكانك كنت اشتريته.,['كنت اشتري هاد إذا كنت مكانك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39962f70>,31.02016197007,54.41249070665065,0.37375747267560655,0.45013129711151123,0.8303298950195312,0.977061100769788,0.8112830412298457,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI would buy this if I were you.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,True,في بوتيك قريب من هون؟,['في بوتيك قريب من هون؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39962850>,100.00000000000004,100.0,0.2165416901272259,0.3768636882305145,0.5745888948440552,0.9907233417034149,0.5692586300055744,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIs there a boutique around here?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,بظن انك خربطت. الغرفة مدفعلها من قبل. معي وصل.,['أعتقد إنك غلطان. الغرفة كانت مدفوعة مسبقاً. عندي إيصال.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990130>,4.814971807094068,23.734673945549797,0.00030959134005398986,0.0010464300867170095,0.295854777097702,0.009485533970291726,0.002806340538433339,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI think you've made a mistake. The room was prepaid. I have a receipt.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,في جولة بعد الضهر؟,['هل هناك جولة بعد الظهر؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399901c0>,22.089591134157878,50.84114203736536,0.0,0.0006561369518749416,0.0,0.0061133611598052084,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIs there a afternoon tour?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,في مطعم أرخص قريب من هون؟,['في مطعم أرخص قريب من هون؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990250>,100.00000000000004,100.0,0.13600087682621353,0.2425915151834488,0.5606167912483215,0.9906780272722244,0.5553907368095716,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIs there a less expensive restaurant near here?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,هالشي خطأ.,['هذا خطأ.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399902e0>,0.0,34.37022388225001,0.0,0.0035078548826277256,0.0,0.008544218027964234,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThis is wrong.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,سيارة صغيرة أحسن شي.,['سيارة صغيرة بتكون الأفضل.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990370>,17.965205598154213,48.655508241544055,0.026472189020785297,0.062355175614356995,0.4245387613773346,0.2614635117352009,0.11100139541743037,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nA subcompact would be the best.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,اي، استاذ. بجي لهون عالفطور كل يوم، من التنين للجمعة، قبل ما روح عالشغل.,['نعم، سيدي. بجي لهون عالفطور كل يوم من الاثنين للجمعة قبل ما أروح عالشغل.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990400>,50.897863478027745,60.930804454328715,0.33117159116925166,0.39165055751800537,0.8455792665481567,0.9934422448277473,0.840034164739401,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nYes, sir. I come here for breakfast every day, Monday through Friday, before I go to work.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,رقم مقعدك هوة اتنين وتلاتين إيه. بعدين، إمشي مباشرة للاخر بهاد الممر. المقعد يللي عالشباك.,['رقم مقعدك هو اثنين وثلاثين A. بعدين، امشي دغري بهالممر. هو مقعد النافذة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990490>,18.075295999150004,31.029468488799456,0.6521869252287615,0.9498977661132812,0.6865864396095276,0.9879394203890115,0.6783058091947918,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nYour seat number is thirty-two A. Then, go straight down this aisle. It's the window seat.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,ريحته كتير حلوة. أديش سعره؟,['هالريحة كتير حلوة. قديش حقها؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990520>,31.61487584488944,42.44585744734439,0.021303648646471718,0.024868495762348175,0.8566520810127258,0.9935688152909279,0.851142793248322,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThat smells very nice. How much is it?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,فيك تبعت حدا؟,['ممكن تبعت حدا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399905b0>,66.87403049764218,62.00081773370694,0.35706545657530064,0.49989375472068787,0.7142826914787292,0.952750550583005,0.68053322757827,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCould you send someone?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,ممكن تجبلي فنجان قهوة؟,['ممكن آخذ قهوة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990640>,16.669006580554246,25.76919382999987,0.0,0.0,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCould I have some coffee?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,ماشي، استاذ. رجاءً خليك بغرفتك لبين ما يجي الدكتور.,['حاضر، يا أستاذ. رجاءً خليك بغرفتك لحتى يجي الدكتور.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399906d0>,56.42864776886819,65.18896832561116,0.8588584242066872,0.9776372909545898,0.8785041570663452,0.9955067762639374,0.874556841335585,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nOkay, sir. Please be in your room until the doctor comes.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,رجاءً خبره إني عم استنى اتصاله.,['يرجى أن تخبره أنني أنتظر مكالمته الهاتفية.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990760>,2.445593937240363,15.876062302781389,0.0,0.0003637667978182435,0.0,0.0023411953006871045,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nPlease tell him I'm waiting for his phone call.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,زيادة خردل، إذا سمحت.,['زيادة خردل، لو سمحت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399907f0>,59.4603557501361,63.992123832500745,0.0034454112422941385,0.030974872410297394,0.1112324595451355,0.13566786074079573,0.015090669831425638,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nExtra mustard, please.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,فيك تقترح رحلة؟,['فيك تنصحني برحلة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990880>,13.134549472120788,30.98654652272024,0.14756733587094928,0.297934889793396,0.49530062079429626,0.993180044228211,0.49192269246673953,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCan you recommend an excursion?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,كيف فيني آخده؟,['كيف فيني آخده؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990910>,100.00000000000004,100.0,0.8961880603323102,0.9321542382240295,0.9614160656929016,0.9952271690126508,0.9568273893028272,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow can I take it?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,ما بعرف شو لازم جبله؟,['عم فكر شو لازم جيب له؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399909a0>,10.552670315936318,41.151116010678976,0.4146722991538976,0.43049153685569763,0.9632530808448792,0.9899970963597298,0.9536177530959944,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI wonder what I should get for him?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,ضروري اترك كل شناتيي بغرفة الامانات؟,['هل يجب عليّ ترك كل أمتعتي في غرفة الأمانات؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990a30>,5.816635421147515,27.920785445675783,7.543115369047803e-07,0.0007288211490958929,0.0010349748190492392,0.003980416600825265,4.119630951179716e-06,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nDo I have to leave all my luggage in the cloakroom?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,ضيعت بريد موصى عليه.,['ضَيَّعت تتبع البريد المسجل.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990ac0>,4.02724819242185,16.632427097417022,0.008747742640244138,0.05630170553922653,0.15537260472774506,0.11368831433355808,0.017664049525111553,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI lost track of a registered mail.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,مو صعب ولا غامض أبداً.,['ما في شي صعب ولا غامض.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990b50>,53.7284965911771,51.339311988753686,0.17371406165645809,0.3594973683357239,0.48321372270584106,0.933512382209301,0.4510859933993543,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt's nothing difficult nor mysterious.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,اي. حجز لست ليالي، لو سمحت. ابتداءً من تلاتة وعشرين تموز.,['نعم. حجز لمدة ست ليالي، من فضلك. ابتداءً من الثالث والعشرين من يوليو.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990be0>,24.34330428491034,40.60721975101445,7.506855893112357e-06,0.0004609182069543749,0.016286741942167282,0.0038884511741343886,6.333020082784416e-05,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nYes. Reservation for six nights, please. Beginning July twenty-third.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,على هاد المكان، إذا بتريد.,['لهالمكان، لو سمحت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990c70>,7.809849842300637,23.213984770289784,0.1872593637382245,0.343060165643692,0.5458499193191528,0.7779997624456882,0.424671107561299,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nTo this place, please.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,هدول السجاير خفيفة؟,['هل هذه السجائر خفيفة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990d00>,31.76215203205584,39.524366055938486,0.0,0.001000904943794012,0.0,0.004176752147031948,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nAre these cigarettes mild?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,فيك تحط شوية فراطة؟,['ممكن تضيف تغيير صغير؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990d90>,5.693025330278465,5.335365853658536,0.004642416464740812,0.025922873988747597,0.17908571660518646,0.08002765802666545,0.014331810485940184,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nCan you include some small change?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,ساكن قريب من هون؟,['عايش هون قريب؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990e20>,9.423716574733431,22.19659174360242,0.34675116496005387,0.5223159193992615,0.663872480392456,0.9815190173685551,0.6516034646128288,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nDo you live around here?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,وين كتب اللغات الأجنبية؟,['وين كتب اللغات الأجنبية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990eb0>,100.00000000000004,100.0,0.11899935084086977,0.1882258951663971,0.6322156190872192,0.45862481370568275,0.2899497705256988,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhere are the foreign language books?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,في محل ورد عالطرف التاني من الشارع.,['في محل ورد عبر الشارع.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990f40>,30.32653298563168,47.80933207893199,0.0,0.17989462614059448,0.0,0.6986203640699387,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThere's a flower shop across the avenue.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,عم نستنا رفقاتنا ليجوا.,['نحن ناطرين رفقاتنا ليجوا.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990fa0>,63.15552371794033,59.9617079228146,0.010434549954939643,0.01644028350710869,0.6346940398216248,0.9940236724214628,0.6309009003275056,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWe're waiting for our friends to come.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,من وين بقدر استأجر أدوات سكي واحذية؟,['وين فيني استأجر زلاجات وأحذية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39990fd0>,17.203117023334627,26.17964768064091,0.9447913382003037,0.972510814666748,0.9714969992637634,0.9952066030818969,0.966840228541546,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWhere can I rent skies and shoes?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,ممكن شوف السيارة؟,['ممكن شوف السيارة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997130>,100.00000000000004,100.0,0.32374872393105036,0.510978639125824,0.6335856318473816,0.7778553795069456,0.49283799211079293,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nMay I see the car?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,ماعاد فيك تشتغل بالتصميم بلا كمبيوتر هالأيام.,['ما فيك تعمل شغل تصميم بدون كمبيوتر هالأيام.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399971c0>,42.18986398974487,51.16952789416498,0.28756133616280977,0.4287142753601074,0.6707528829574585,0.9948725709691644,0.6673136451528657,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nYou can't really do design work without a computer anymore.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,رايح عالمدرسة هون؟,['عم تروح عالمدرسة هون؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997250>,51.697315395717055,70.71377738673704,0.5429813118228211,0.5934268236160278,0.9149928689002991,0.9933182515669614,0.908879116732283,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nAre you going to school here?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,رح نستنى. رجاءً اتصل فينا وقت تصير جاهز.,['حنّا رح ننتظر. من فضلك اتصل فينا لما تكون جاهز.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399972e0>,19.83544145418288,33.35872174105021,0.0013703891794503154,0.0017629429930821061,0.7773303985595703,0.019987964653410017,0.015537252530429813,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWe'll wait. Please call us when you've ready.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,لو سمحت. في شي جسر قريب من هون؟,['عفواً، في جسر قريب من هون؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997370>,43.36189090348677,55.28471834950071,0.5090751357829326,0.8672967553138733,0.5869676470756531,0.9952500443905592,0.5841795768078658,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nExcuse me. Is there any bridge near here?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,أديش بدي وقت لأطلب؟,['قديش رح تاخد وقت الطلبية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997400>,8.913765521398126,19.724567941628337,0.011959660363097813,0.013146976009011269,0.9096890687942505,0.9936188785359263,0.9038842323517343,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow long will it take to order?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,أنا مع رفقاتي.,['أنا مع رفقاتي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997490>,100.00000000000004,100.0,0.012156496922948623,0.40652918815612793,0.02990313433110714,0.9857993982732296,0.029478491830088972,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'm with my friends.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,أنا على الأتوستراد واحد قريب من خليج مورو.,['أنا على الطريق السريع واحد بالقرب من مورو باي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997520>,8.601558511667317,35.23437618721033,9.156675030431473e-05,0.000667921791318804,0.13709202408790588,0.00438717968063429,0.0006014473424554873,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI'm on Highway one near Morro Bay.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,لازم النسوان يلبسوا فساتين رسمية؟,['هل يجب على السيدات ارتداء فساتين رسمية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399975b0>,35.24025452531098,38.06099513494278,0.0,0.0012503922916948795,0.0,0.006066537142032757,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nShould the ladies wear formal dresses?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,هاد بيتضمن الضريبة؟,['هل يشمل ذلك الضريبة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997640>,34.57207846419409,33.94554867067169,0.0,0.0005443295813165605,0.0,0.0024505758774466813,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nDoes that include tax?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,في كتير سياح حولين البناء، والظاهر اتجمعوا ليشوفوا شو عم يصير.,['في كتير سياح حوالين المبنى، شكلهم مجتمعين ليتفرجوا على شو اللي صاير.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399976d0>,15.822637961675994,35.7443893531033,0.027550338036545385,0.032045792788267136,0.8597177863121033,0.9932189704850316,0.8538880146285777,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThere are so many tourists around the building, who seem to have gathered to take a look at what's going on.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,بدي مايوه قياس صغير، إذا بتريد.,['بدي مايوه سباحة بمقاس صغير، لو سمحت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997760>,18.476860420522186,41.56432688252825,0.012069162721247695,0.018901217728853226,0.6385388970375061,0.993458912242204,0.6343621580752175,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI would like a swim suit in a small, please.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,عطيني شوية سجاير.,['عطيني شوية دخان.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399977f0>,37.68499164492418,54.171207366192576,0.02139008848068169,0.02367936074733734,0.9033220410346985,0.07995946053415537,0.07222914308974665,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nGive me some cigarettes.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,ممكن تاخد صورة معي؟,['بتوقف معي لنتصور صورة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997880>,7.267884212102741,15.825731223143546,0.16715107198858803,0.270569384098053,0.6177752614021301,0.9926712606102228,0.6132477475098624,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWould you stand with me for a picture?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,شو رأيك بموديلات البلاستيك هي؟,['شو رأيك بهالنماذج البلاستيكية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997910>,23.90108882452814,45.66025755384713,0.36631611189949354,0.6271083354949951,0.5841352939605713,0.9156488999724388,0.5348628393500743,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nHow about this plastic models?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,النسوان بيقبلوا هالشي؟,['هل السيدات بيقبلوا هالشي؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399979a0>,63.894310424627285,60.40321622956593,0.5138318897942291,0.7157842516899109,0.717858612537384,0.7668849010951817,0.5505149310760561,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nDo ladies accept that?\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,استنى دقيقة. يمكن نسيته بالحمام.,['استنى شوي. يمكن تركته بالحمّام.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997a30>,10.127993013562818,39.701764054517334,0.09163893397418876,0.10677189379930496,0.8582683205604553,0.9781552907079458,0.8395196986032326,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWait a minute. I may have left it in the restroom.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,دراي شيري، لو سمحت.,['شيري جاف، لو سمحت.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997ac0>,41.11336169005198,53.305375015880166,0.005576740233878219,0.02364465594291687,0.23585626482963562,0.2105623623356223,0.04966245229418423,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nDry sherry, please.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,ما عندي شي صرح عنه.,['ما عندي شي لأصرح عنه.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997b50>,34.57207846419412,74.44866520632331,0.028179062150705647,0.05439656600356102,0.5180301666259766,0.07697012182325125,0.03987284503332056,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nI don't have anything to declare.\nTranslation:""}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,عنا قريدس نيوبرغ وفخد ضاني مشوي.,['عنا روبيان نيوبرغ و فخذ خروف مشوي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997be0>,17.098323692758395,40.852957305220876,0.10713269075539289,0.23550541698932648,0.4549054205417633,0.7258219420909882,0.33018033580534034,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nWe have shrimp Newburg and roast leg of lamb.\nTranslation:'}]}]",,(),syr,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,False,الميزانية أقل من ألف دولار.,['الميزانية تحت ألف دولار.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39997c70>,35.640264633541825,61.610475141472484,9.475067020381714e-05,0.07496529072523117,0.0012639272026717663,0.4307422209531069,0.0005444268104018843,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe budget is under one thousand dollars.\nTranslation:'}]}]",,(),syr,False,None,None
