estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,chat_preamble,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
OpenAIAPI:gpt-4o-2024-05-13,False,هل يوجد مطعم أرخص قريب من هنا ؟,['هل يوجد مطعم أرخص قريب من هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688fd0>,88.01117367933934,93.85566356720201,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفي مطعم ارخص قريب من هنا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هذا خطأ .,['هذا خطأ.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688040>,0.0,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهذا خطأ.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أفضل شيء هو اسطوانة مصغرة .,['مسدس جانبي سيكون الأفضل.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86880d0>,0.0,13.372285557462174,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمسدس جانبي بيكون الأفضل.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,"أجل , سيدي . آتي هنا للإفطار كل يوم , من الاثنين حتى الجمعة , قبل الذهاب للعمل .",['نعم، سيدي. أنا آتي هنا للفطور كل يوم، من الاثنين إلى الجمعة، قبل أن أذهب إلى العمل.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688340>,11.434338200880834,42.65941931192655,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nايه، سيدي. انا اجي هنا للفطور كل يوم، من الاثنين الى الجمعة، قبل ما اذهب الى العمل.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,رقم مقعدك هو اثنان وثلاثون أ . بعد ذلك سر في خط مستقيم في هذه الطرقة . إنه المقعد المجاور للنافذة .,['مقعدك اثنان وثلاثون أ، إذاً، امشِ على طول إلى نهاية هذا الممر. هو مقعد النافذة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86883d0>,18.482898514357924,31.14672539639118,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمقعدك اثنين وثلاثين ايه، اذا، امشي على طول لأخر هذا الممر. هو مقعد الشباك.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,رائحته جميلة . كم ثمنه ؟,['هذا رائحته طيبة جدا. بكم؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688310>,13.950796967929138,24.922096424878955,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهذا رائحته حلوة جدا. بكم؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكن أن ترسل أحدا ؟,['هل يمكنك إرسال شخص ما؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86889a0>,5.522397783539471,24.41904689939254,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nتقدر ترسل احد؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكن أن أخذ بعض القهوة ؟,['هل أستطيع الحصول على قهوة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688af0>,4.935157841536379,16.776119753810224,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاقدر احصل على قهوة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,حسناً ، يا سيدي . من فضلك ابق في غرفتك إلى أن يحضر الطبيب .,['حسنًا، سيدي. من فضلك ابقَ في غرفتك حتى يأتيك الطبيب.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86889d0>,24.87344417023397,51.81330143996408,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاوك، سيدي. لو سمحت ابقى في غرفتك الى ان يجيك الدكتور.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,من فضلك قل له أنني أنتظر مكالمته .,['لو سمحت قل له إنني أنتظر هذه المكالمة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688a00>,8.032276872815304,37.8892532459632,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلو سمحت قل له انا انتظر هذه المكالمة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,المزيد من المستردة ، من فضلك .,['أريد المزيد من الخردل، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688940>,12.549310621989482,60.62457043083723,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nماسترد زيادة، لو سمحت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل رشحت لي رحلة قصيرة ؟,['هل يمكنك أن توصي برحلة قصيرة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688190>,14.991106946711685,39.349444277815984,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nتقدر توصي برحلة قصيرة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كيف أستقلها ؟,['كيف يمكنني أخذه؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688130>,10.682175159905848,14.326494951786565,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكيف اقدر اخذه؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أتساءل عما يمكنني أن أحصل عليه منه ؟,['محتار ماذا أشتري له؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688c10>,0.0,6.14579495210022,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمحتار وش اخذ له؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يجب علىّ أن أترك كل أمتعتي في غرفة ترك المعاطف ؟,['هل يجب أن أترك كل حقائبي في غرفة الأمانات؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86885b0>,17.026471729508522,41.474846265774026,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلازم اترك كل شنطي في غرفة الامانات؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أنا فقدت أثر بريد مسجّل .,['أضعت مسار بريد مسجل.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8688d90>,12.716571564598604,32.095201686623156,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nضيعت مسار بريد مسجل.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ليس به صعوبة أو غموض .,['لا يوجد شيء صعب أو غامض.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648be0>,4.990049701936832,16.514308410191507,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nما فيه شيء صعب او غامض.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,نعم ، حجز لمدة ستة أيام من فضلك ، بدء من الثالث والعشرين من يوليو .,['نعم. الحجز لست ليالٍ، لو سمحت. يبدأ من الثالث والعشرين من يوليو.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648b50>,37.56881561469425,49.18970424194797,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nايه. الحجز لستة ليالي، لو سمحت. يبجأ من ثلاثة و عشرين يوليو.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,"إلى هذا المكان , لو سمحت .",['إلى هذا المكان، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648850>,24.446151121745054,49.95424096826348,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالى هذا المكان، لو سمحت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل هذه السجائر معتدلة ؟,['هل هذه السجائر معتدلة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648760>,88.01117367933934,89.51439256572984,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل هذي السجائر معتدلة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل يمكن أن تدخل معه فكة صغيرة ؟,['هل يمكنك إضافة بعض الفكة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648580>,5.0735520042259505,19.848937801245658,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nتقدر تضيف شوي فكة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل تعيش بالقرب من هنا ؟,['هل تعيش هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648220>,23.4500081062036,33.67612010646134,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nتعيش هنا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين كتب اللغة الأجنبية ؟,['أين كتب اللغات الأجنبية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648130>,46.92470064105599,67.07424558467267,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوين كتب اللغات الأجنبية؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هناك محل لبيع الزهور في الطريق .,['يوجد محل زهور مقابل السبيل.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648f40>,5.0735520042259505,19.978322674073144,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيه محل زهور مقابل السبيل.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,نحن في انتظار حضور أصدقائنا .,['ننتظر صديقنا أن يأتي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648fa0>,4.767707020457095,12.728181381652034,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nننتظر صاحبنا يجي.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أين يمكنني أن أشتري زلاجات وأحذية ؟,['أين يمكنني استئجار أدوات التزلج والأحذية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648430>,11.980914528565991,37.772726798262916,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوين اقدر استأجر أدوات تزلج و احذية؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل لي أن أرى السيارة ؟,['هل أستطيع رؤية السيارة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86484c0>,10.400597689005304,33.36036536950432,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاقدر اشوف السيارة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,لم يعد بإمكانك حقيقةً أن تقوم بعمل تصميم دون كمبيوتر بعد الآن .,['لا يمكنك عمل تصميم بدون كمبيوتر بعد الآن.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86483a0>,21.4195769714784,46.13744865451942,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nما تقدر تسوي تصميم عمل بدون كمبيوتر بعد الان.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل ستذهب إلى المدرسة هنا ؟,['هل تذهب إلى المدرسة هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648a30>,27.482545710800192,74.35010917979044,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل تذهب لمدرسة هنا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,سوف ننتظر . من فضلك اتصل بنا عندما تكون مستعداً .,['سننتظر. من فضلك أخبرنا إذا كانت جاهزة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648ac0>,6.423054510688479,31.830787451317338,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبننتظر. لو سمحت كلمنا اذا جهزت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,عفواً . هل يوجد أي جسر بالقرب من هنا ؟,['عذرًا. هل هناك جسر قريب من هنا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648a00>,8.255532360766697,28.53749551775001,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاعذرني. فيه جسر قريب من هنا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كم ستستغرق لكي تطلب ؟,['كم تبقى حتى أطلب؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648550>,5.868924818816531,15.380091004690573,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكم باقي عشان اطلب؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إنني مع أصدقائي .,['أنا مع صديقي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648b20>,8.745825313180626,19.572617246596064,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nانا مع صديقي.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أنا على الطريق الرئيسي بجانب خليج موروا .,['أنا على الطريق السريع واحد بالقرب من خليج باي.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86485b0>,16.451929399933114,46.146215058378694,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nانا على الطريف السريع واحد بالقرب من خليج باي.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل على السيدات ارتداء فستان سهرة ؟,['هل يجب على السيدات ارتداء فستان رسمي؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86487f0>,53.3167536340577,70.90876432722331,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالسيدات لازم يلبسون فستان رسمي؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أيشمل ذلك الضريبة ؟,['هل يشمل الضرائب؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86482e0>,6.770186228657864,19.612036763553462,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل يتضمن الضرائب؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,يوجد الكثير من السائحين بالقرب من المبنى ، ويبدو أنهم تجمعوا لإلقاء نظرة على ما يحدث .,['هناك العديد من السياح حول المبنى، الذين يبدو أنهم تجمعوا لمعرفة ما يحدث.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648e20>,11.336446712541495,38.72786613702885,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيه سياح كثير حول المبنى، اللي شكلهم تجمعوا عشان يشوفون وش صاير.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,"أريد بذلة استحمام مقاس صغير , من فضلك .",['أريد بدلة سباحة صغيرة، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86481c0>,7.431878014503621,34.522582003171536,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nابغى بدلة سباحة صغيرة، لو سمحت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أعطني سجائر .,['أعطني بعض السجائر.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648520>,14.535768424205482,51.73046406030003,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعطني بعض السجائر.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هلا وقفت معي لالتقاط صورة ؟,['هل يمكنك الوقوف معي لالتقاط صورة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648040>,35.08439695638686,56.191187481054286,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nتقدر توقف معي لصورة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ماذا عن هذه النماذج البلاستيكة ؟,['ماذا عن هذه النماذج البلاستيكية؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648f10>,82.4236750264605,86.24242030924191,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nماذا عن هذي النماذج البلاستيكية؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,هل السيدات يقبلن هذا ؟,['هل تقبل النساء هذا؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648700>,7.654112967106117,24.099525346954515,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل تقبل النساء هذا؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,انتظر دقيقة . ربما أكون قد تركته في غرفة الاستراحة .,['انتظر دقيقة. ربما تركته في الحمام.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648d30>,18.56368809444269,49.956498642391985,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاصبر دقيقة. يمكن خليته في الحمام.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,نبيذ غير حلو ، من فضلك .,['كرز مجفف، من فضلك.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8648100>,9.535414040914192,37.941362220477274,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nدراي شيري، لو سمحت.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,ليس لدى أي شئ لكي أعلنه .,['ليس لدي أي شيء لأعلنه.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86c8a90>,11.59119922599073,37.93428402841735,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nما عندي أي شيء لاعلن عنه.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,عندنا جمبري بصلصة النيوبرج ورجل حمل مشوية .,['لدينا نيوبرغ الجمبري وساق الغنم المشوية.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86c8f70>,2.7005617565085704,26.673556704836848,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nعندنا نيوبرغ جمبري و ساق غنم مشوية.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,تبلغ الميزانية أقل من ألف دولار .,['الميزانية أقل من ألف دولار.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86c8940>,57.793909077763935,86.6282933339617,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nالميزانية تحت الف دولار.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,كان هذا مكسوراً بالفعل عندما فتحت الطرد .,['كان هذا مكسورًا مسبقًا عندما فتحت العلبة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86c8f40>,20.105373454060025,54.59741893487606,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nهذا كان مكسور مسبقا عندما فتحت العلبة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,إنه من الصعب لنا أن نتحدث الإنجليزية بطلاقة .,['يصعب علينا التحدث باللغة الإنجليزية بطلاقة.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86c8df0>,38.70605144677149,46.852849029478406,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nصعب علينا التكلم بالنجليزية بطلاقة.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,"لماذا , شكرا جزيلا . هل أستطيع الارتقاء للقمة ؟",['لماذا، شكراً جزيلاً. أوه، هل يمكنني الصعود إلى الأعلى؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86c8e20>,5.401157445454033,20.640882036604435,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nليه، شكرا جزيلا. اوه، اقدر اروح فوق؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أوه ، آسف . كانت هناك مشاكل ونحن نقوم بحلها ، هل تتفضل بالانتظار لمدة ثلاثين دقيقة ؟,['أوه، أنا آسف. كانت هناك مشكلة ونحن نصلحها الآن. هل يمكنك الانتظار لمدة ثلاثين دقيقة؟'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86c8eb0>,18.627639656696825,53.852957697491675,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاوه، انا اسف. كان فيه مشكلة و نحن نصلحها الان. تقدر تنتظر لثلاثين دقيقة؟\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
OpenAIAPI:gpt-4o-2024-05-13,False,أريد فندقاً ارخص .,['أريد فندقاً أرخص.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7fc3e86c8b80>,54.10822690539397,66.93951881451882,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nابغى فندق ارخص.\nTranslation:'}]}]",,0,0,0,0,0,ar,False,None,None,None
