,songID,Singer,SongTitle,SongWriter,Composer,LyricsOrder,Lyrics,SingerNationality,SongDialect
,6453,حمود ناصر,انهي كلامي,غير معروف,غيرمعروف,5,أنهي كلامي يلا سلامي لامالا داعي أكرر وداعي,Kuwait,Gulf
,6453,حمود ناصر,انهي كلامي,غير معروف,غيرمعروف,6,حملتني بحمل الوله ما أقدر عليه,Kuwait,Gulf
,6453,حمود ناصر,انهي كلامي,غير معروف,غيرمعروف,7,مسكين قلبي الزمن و أنت عليه,Kuwait,Gulf
,6453,حمود ناصر,انهي كلامي,غير معروف,غيرمعروف,8,أنا ما أشره عليك أنا أشره على قلبي,Kuwait,Gulf
,6453,حمود ناصر,انهي كلامي,غير معروف,غيرمعروف,9,اللي تم مخدوع سنين كنت أحسبك ظلي,Kuwait,Gulf
,6453,حمود ناصر,انهي كلامي,غير معروف,غيرمعروف,10,أيوه خلاص أنسى وياك,Kuwait,Gulf
,6453,حمود ناصر,انهي كلامي,غير معروف,غيرمعروف,11,أيوه لا ما أتمنى في يوم ألقاك,Kuwait,Gulf
,6453,حمود ناصر,انهي كلامي,غير معروف,غيرمعروف,12,جروح تذل جروح منك حبيب الروح,Kuwait,Gulf
,6453,حمود ناصر,انهي كلامي,غير معروف,غيرمعروف,13,لاتترجاني لا والله مو مسموج,Kuwait,Gulf
,6453,حمود ناصر,انهي كلامي,غير معروف,غيرمعروف,14,الله يعين المحبين صج أنهم مساكين,Kuwait,Gulf
,6453,حمود ناصر,انهي كلامي,غير معروف,غيرمعروف,15,من يدري و بعدين وينك وين الحب يا زين,Kuwait,Gulf
,6453,حمود ناصر,انهي كلامي,غير معروف,غيرمعروف,16,ترى حظوظ الدنيا أهوه السبب أهوه,Kuwait,Gulf
,6453,حمود ناصر,انهي كلامي,غير معروف,غيرمعروف,17,ترى حظوظ الدنيا أنا السبب أنا,Kuwait,Gulf
,6453,حمود ناصر,انهي كلامي,غير معروف,غيرمعروف,18,ترى حظوظ الدنيا الله عليه أقوى,Kuwait,Gulf
,6453,حمود ناصر,انهي كلامي,غير معروف,غيرمعروف,19,ترى حظوظ الدنيا يعني ليش أني حبيته,Kuwait,Gulf
,9073,حمود ناصر,تراهيني,فهد الرويضان,حمود ناصر,1,تراهني اذا غبنا انا اللي بفقدك أكثر,Kuwait,Gulf
,9073,حمود ناصر,تراهيني,فهد الرويضان,حمود ناصر,2,وانا اللي بنطرك و اسهر ولا اقدر على الفرقة,Kuwait,Gulf
,9073,حمود ناصر,تراهيني,فهد الرويضان,حمود ناصر,3,تراهني في هالدنيا اذا ضاقت علينا بيوم,Kuwait,Gulf
,9073,حمود ناصر,تراهيني,فهد الرويضان,حمود ناصر,4,انا اللي بحتمل الهموم ولا اخلي اثر يبقى,Kuwait,Gulf
,9073,حمود ناصر,تراهيني,فهد الرويضان,حمود ناصر,5,حبيبي انت الغالي نصيبي اول وتالي,Kuwait,Gulf
,9073,حمود ناصر,تراهيني,فهد الرويضان,حمود ناصر,6,حبيبي انت الغالي نصيبي اول وتالي,Kuwait,Gulf
,9073,حمود ناصر,تراهيني,فهد الرويضان,حمود ناصر,7,مافي ابد مثلي احد يبجي على فرقاك,Kuwait,Gulf
,9073,حمود ناصر,تراهيني,فهد الرويضان,حمود ناصر,8,مهما جرى قلبي ترى صعبة علي ينساك,Kuwait,Gulf
,9073,حمود ناصر,تراهيني,فهد الرويضان,حمود ناصر,9,مافي ابد مثلي احد يبجي على فرقاك,Kuwait,Gulf
,9073,حمود ناصر,تراهيني,فهد الرويضان,حمود ناصر,10,مهما جرى قلبي ترى صعبة علي ينساك,Kuwait,Gulf
,9073,حمود ناصر,تراهيني,فهد الرويضان,حمود ناصر,11,حبيبي انت الغالي نصيبي اول وتالي,Kuwait,Gulf
,9073,حمود ناصر,تراهيني,فهد الرويضان,حمود ناصر,12,حبيبي انت الغالي نصيبي اول وتالي,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,1,روح لف الأرض مره مرتين,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,2,وشوف بغيبتي طبع الأوادم,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,3,قلتلك انسى تلاقي شغلتين,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,4,طيب قلبي وحب ردك ليا نادم,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,5,مثل ما كنت متوقع مردك راح ترجع لي,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,6,كسر فيك الزمن واضح اشوفك جاي متكدر,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,7,رجعت بنفس كل مره تجي فيها بتطلع لي,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,8,من افلامك فيلم ثاني ع بالك بصدقه واتأثر,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,9,ما حد طقك على ايدك تجي بهالوقت تطلع لي,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,10,نسيت اش قلتلك ولا مالك خلق تتذكر,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,11,ابيك تشيل هالتفكير من راسك وتسمع لي,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,12,حبيبي سكر الموضوع ولا في سيرته تفكر,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,13,وابي من وين جيت ترد وانسى بيوم ترجع لي,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,14,لأنك للأسف رديت بس بوقت متأخر,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,15,يبا ما حد طقك على ايدك تجي بهالوقت تطلع لي,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,16,نسيت اش قلتلك ولا مالك خلق تتذكر,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,17,عيونك لو كثرها الدمع عشر مرات تدمع لي,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,18,انا ماضي اردلك بس خلاص افهمني ما اقدر,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,19,يبا ما حد طقك على ايدك تجي بهالوقت تطلع لي,Kuwait,Gulf
,13196,حمود ناصر,روح,شافي السبيعي,حمود ناصر,20,نسيت اش قلتلك ولا مالك خلق تتذكر,Kuwait,Gulf
,16481,حمود ناصر,عد لي,حمود ناصر,حمود ناصر,1,عد لي .. كم مره زودت لي جروحي,Kuwait,Gulf
,16481,حمود ناصر,عد لي,حمود ناصر,حمود ناصر,2,وانا ساكت ما جبت طاري لحد,Kuwait,Gulf
,16481,حمود ناصر,عد لي,حمود ناصر,حمود ناصر,3,رد لي .. بسرق لي واطوف ياروحي,Kuwait,Gulf
,16481,حمود ناصر,عد لي,حمود ناصر,حمود ناصر,4,ولا اعدد لك جروحي منك ابد,Kuwait,Gulf
,16481,حمود ناصر,عد لي,حمود ناصر,حمود ناصر,5,ليلي ياليل ليلي ياليل ماغمضت عيني ..,Kuwait,Gulf
,16481,حمود ناصر,عد لي,حمود ناصر,حمود ناصر,6,ليلي ياليل ليلي ياليل والله ما فيني ..,Kuwait,Gulf
,16481,حمود ناصر,عد لي,حمود ناصر,حمود ناصر,7,مد لي .. ايدك وحقق لي طموحي,Kuwait,Gulf
,16481,حمود ناصر,عد لي,حمود ناصر,حمود ناصر,8,انا من بعدك معاناتي بترد,Kuwait,Gulf
,16481,حمود ناصر,عد لي,حمود ناصر,حمود ناصر,9,سد لي .. كل سكه لأحزاني ونوحي,Kuwait,Gulf
,16481,حمود ناصر,عد لي,حمود ناصر,حمود ناصر,10,انا ماتحمل تجاريحك بعد,Kuwait,Gulf
,16481,حمود ناصر,عد لي,حمود ناصر,حمود ناصر,11,ليلي ياليل ليلي ياليل ماغمضت عيني ..,Kuwait,Gulf
,16481,حمود ناصر,عد لي,حمود ناصر,حمود ناصر,12,ليلي ياليل ليلي ياليل والله ما فيني ..,Kuwait,Gulf
,16481,حمود ناصر,عد لي,حمود ناصر,حمود ناصر,13,حط لي .. اي حل وعاملني بوضوحي,Kuwait,Gulf
,16481,حمود ناصر,عد لي,حمود ناصر,حمود ناصر,14,لا توصلني معاك لـ سكه سد,Kuwait,Gulf
,16481,حمود ناصر,عد لي,حمود ناصر,حمود ناصر,15,كون لي .. يمناي والقلب السموحي,Kuwait,Gulf
,16481,حمود ناصر,عد لي,حمود ناصر,حمود ناصر,16,ولا تقايض حبي لك في بعد وصد,Kuwait,Gulf
,16481,حمود ناصر,عد لي,حمود ناصر,حمود ناصر,17,ليلي ياليل ليلي ياليل ماغمضت عيني ..,Kuwait,Gulf
,16481,حمود ناصر,عد لي,حمود ناصر,حمود ناصر,18,ليلي ياليل ليلي ياليل والله ما فيني ..,Kuwait,Gulf
,16675,حمود ناصر,عساك بخير,غير معروف,غير معروف,1,عساك تذكر ليالينا,Kuwait,Gulf
,16675,حمود ناصر,عساك بخير,غير معروف,غير معروف,2,سوالفنا وغناوينا,Kuwait,Gulf
,16675,حمود ناصر,عساك بخير,غير معروف,غير معروف,3,في بعدك كم بكت الغيوم,Kuwait,Gulf
,16675,حمود ناصر,عساك بخير,غير معروف,غير معروف,4,مطر أخفاها ضوا النجوم,Kuwait,Gulf
,16675,حمود ناصر,عساك بخير,غير معروف,غير معروف,5,ولا طارت في السما أي طير,Kuwait,Gulf
,16675,حمود ناصر,عساك بخير,غير معروف,غير معروف,6,بعد ما طالت أسفارك,Kuwait,Gulf
,16675,حمود ناصر,عساك بخير,غير معروف,غير معروف,7,أنا حاير ورا أحبارك,Kuwait,Gulf
,16675,حمود ناصر,عساك بخير,غير معروف,غير معروف,8,يا شاغل بالي وفكري,Kuwait,Gulf
,16675,حمود ناصر,عساك بخير,غير معروف,غير معروف,9,في كل لحظة علي تطري,Kuwait,Gulf
,16675,حمود ناصر,عساك بخير,غير معروف,غير معروف,10,آآه معك حياتي غير,Kuwait,Gulf
,16675,حمود ناصر,عساك بخير,غير معروف,غير معروف,11,عساك بخير,Kuwait,Gulf
,16675,حمود ناصر,عساك بخير,غير معروف,غير معروف,12,متى هالغربة تنهيها,Kuwait,Gulf
,16675,حمود ناصر,عساك بخير,غير معروف,غير معروف,13,متى عينيك ألاقيها,Kuwait,Gulf
,16675,حمود ناصر,عساك بخير,غير معروف,غير معروف,14,بدونك حالتي حالة,Kuwait,Gulf
,16675,حمود ناصر,عساك بخير,غير معروف,غير معروف,15,ترى قربي أنا أسعالا,Kuwait,Gulf
,16675,حمود ناصر,عساك بخير,غير معروف,غير معروف,16,في بعد ما أشوف الخير,Kuwait,Gulf
,16675,حمود ناصر,عساك بخير,غير معروف,غير معروف,17,عساك بخير .. عساك بخير,Kuwait,Gulf
,17176,حمود ناصر,على فكره,عبد العزيز العبكل,حمود ناصر,1,بقولك شي على فكره ترى اللي يحب مايكره,Kuwait,Gulf
,17176,حمود ناصر,على فكره,عبد العزيز العبكل,حمود ناصر,2,وانت غبت يا روحي والغايب معاه عذره,Kuwait,Gulf
,17176,حمود ناصر,على فكره,عبد العزيز العبكل,حمود ناصر,3,اما انا بتم وافي مهما تغيب وتجافي,Kuwait,Gulf
,17176,حمود ناصر,على فكره,عبد العزيز العبكل,حمود ناصر,4,ببقى حضنك الدافي حشا ما انسى هالعشره,Kuwait,Gulf
,17176,حمود ناصر,على فكره,عبد العزيز العبكل,حمود ناصر,5,ترى حالي اهو حالي بعيني انت الغالي,Kuwait,Gulf
,17176,حمود ناصر,على فكره,عبد العزيز العبكل,حمود ناصر,6,اشوفك شوفة عيالي ترى جرح الضنى يبرى,Kuwait,Gulf
,17176,حمود ناصر,على فكره,عبد العزيز العبكل,حمود ناصر,7,انا احبك واخاف الله ولا اخونك ولا اتخلى,Kuwait,Gulf
,17176,حمود ناصر,على فكره,عبد العزيز العبكل,حمود ناصر,8,مدامي حي وانا عايش بتبقى الغالي والأغلى,Kuwait,Gulf
,17176,حمود ناصر,على فكره,عبد العزيز العبكل,حمود ناصر,9,انا من لي بعد عينك حياتي كلها بايدينك,Kuwait,Gulf
,17176,حمود ناصر,على فكره,عبد العزيز العبكل,حمود ناصر,10,اعذرك فوق كل شينك واسكت واكتم العبره,Kuwait,Gulf
,17176,حمود ناصر,على فكره,عبد العزيز العبكل,حمود ناصر,11,ترى حالي هو حالي بعيني انت الغالي,Kuwait,Gulf
,17176,حمود ناصر,على فكره,عبد العزيز العبكل,حمود ناصر,12,اشوفك شوفة عيالي ترى جرح الضنى يبرى,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,1,عن علي .. عن علي,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,2,عن علي .. عن علي انا هواك,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,3,عشرتك حضنك دفاك,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,4,قلبي عايش بس معاك.. ما نساك,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,5,مشتريك ما ابي غيرك شريك,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,6,لو بعيد او يمي كنت,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,7,صعب اشبع منك انت.. وش بلاك,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,8,مدري وين ضعت انا ما ادري وين,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,9,بعد عينك مالي عين,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,10,مابي اكون الا معاك,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,11,يا ملاك,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,12,خلنى غير تدري ما في الدنيا خير,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,13,التعب فيها كثير,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,14,خذني يا عمري وطير.. في سماك,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,15,لا تغيب كل شي بعدك غريب,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,16,ياغلى من نفسي علي,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,17,انا اصلا مابي شي.. بس لقاك,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,18,مدري وين ضعت انا ما ادري وين,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,19,بعد عينك مالي عين,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,20,مابي اكون الا معاك,Kuwait,Gulf
,17438,حمود ناصر,عن علي,فهد الرويضان,حمود ناصر,21,يا ملاك,Kuwait,Gulf
,17633,حمود ناصر,عيشني,حمود ناصر,حمود ناصر,1,عيشني الحب خطوه خطوه لحظه بـ لحظه,Kuwait,Gulf
,17633,حمود ناصر,عيشني,حمود ناصر,حمود ناصر,2,وان ضاعت خطوه او لحظه لا لا ترضى,Kuwait,Gulf
,17633,حمود ناصر,عيشني,حمود ناصر,حمود ناصر,3,ياحبيبي عشنا سنين انا وانت محرومين,Kuwait,Gulf
,17633,حمود ناصر,عيشني,حمود ناصر,حمود ناصر,4,خل نعيش الحب انا وانت لحظه في لحظه,Kuwait,Gulf
,17633,حمود ناصر,عيشني,حمود ناصر,حمود ناصر,5,ونخلي الناس تتكلم تتخيل حبنا تتحلم,Kuwait,Gulf
,17633,حمود ناصر,عيشني,حمود ناصر,حمود ناصر,6,واللي ما يعجبه يسلم خل يروح بعيد,Kuwait,Gulf
,17633,حمود ناصر,عيشني,حمود ناصر,حمود ناصر,7,خليك وياي حبيبي خليك وياي,Kuwait,Gulf
,17633,حمود ناصر,عيشني,حمود ناصر,حمود ناصر,8,ما تحلى الدنيا بعيوني وانت مو وياي,Kuwait,Gulf
,17633,حمود ناصر,عيشني,حمود ناصر,حمود ناصر,9,خليك وياي حبيبي خليك وياي,Kuwait,Gulf
,17633,حمود ناصر,عيشني,حمود ناصر,حمود ناصر,10,انا كل دنياي بايدينك يا كل دنياي,Kuwait,Gulf
,17633,حمود ناصر,عيشني,حمود ناصر,حمود ناصر,11,مد ايدك لي وايامك كملها معاي,Kuwait,Gulf
,17633,حمود ناصر,عيشني,حمود ناصر,حمود ناصر,12,خليك وياي حبيبي خليك وياي,Kuwait,Gulf
,17633,حمود ناصر,عيشني,حمود ناصر,حمود ناصر,13,ونخلي الناس تتكلم تتخيل حبنا تتحلم,Kuwait,Gulf
,17633,حمود ناصر,عيشني,حمود ناصر,حمود ناصر,14,واللي ما يعتبه يسلم خل يروح بعيد,Kuwait,Gulf
,18448,حمود ناصر,فمان الله,محمد العتيبي,صالح يسلم,1,فمان الله لو رحتي عن قلبي و شرايينُه,Kuwait,Gulf
,18448,حمود ناصر,فمان الله,محمد العتيبي,صالح يسلم,2,فمان الله انا قلبي نطقها بعظمة لسانُه,Kuwait,Gulf
,18448,حمود ناصر,فمان الله,محمد العتيبي,صالح يسلم,3,ولكن لي طلب واحد دخيلك لا تردينُه,Kuwait,Gulf
,18448,حمود ناصر,فمان الله,محمد العتيبي,صالح يسلم,4,بشوف اللي تركتيني خنتيني على شانُه,Kuwait,Gulf
,18448,حمود ناصر,فمان الله,محمد العتيبي,صالح يسلم,5,فمان الله .. فمان الله,Kuwait,Gulf
,18448,حمود ناصر,فمان الله,محمد العتيبي,صالح يسلم,6,خدعتي قلبي الوافي بعد مانتي تحبينُه,Kuwait,Gulf
,18448,حمود ناصر,فمان الله,محمد العتيبي,صالح يسلم,7,تركتيني بدون اسباب اعيش الليل واحزانُه,Kuwait,Gulf
,18448,حمود ناصر,فمان الله,محمد العتيبي,صالح يسلم,8,رجعتي قولي وش الطاري بقى جرح تزيدينُه,Kuwait,Gulf
,18448,حمود ناصر,فمان الله,محمد العتيبي,صالح يسلم,9,فمان الله لو روحتي عن قلبي وشرايينُه,Kuwait,Gulf
,18448,حمود ناصر,فمان الله,محمد العتيبي,صالح يسلم,10,فمان الله .. فمان الله,Kuwait,Gulf
,18613,حمود ناصر,في بالي,عبد العزيز العبكل,جاسم محمد,1,في بالي دايم.. دايم في بالي مهما تمر الليالي,Kuwait,Gulf
,18613,حمود ناصر,في بالي,عبد العزيز العبكل,جاسم محمد,2,يا غالي.. بموتي ما انساك,Kuwait,Gulf
,18613,حمود ناصر,في بالي,عبد العزيز العبكل,جاسم محمد,3,احبك تدري اش معنى احبك.. يعني رقبتي في ذنبك,Kuwait,Gulf
,18613,حمود ناصر,في بالي,عبد العزيز العبكل,جاسم محمد,4,وقربك اخ على فرقاك,Kuwait,Gulf
,18613,حمود ناصر,في بالي,عبد العزيز العبكل,جاسم محمد,5,انساك هذا كلام.. انساك روحي بعدها معاك,Kuwait,Gulf
,18613,حمود ناصر,في بالي,عبد العزيز العبكل,جاسم محمد,6,يا ويلي ويلي ويل,Kuwait,Gulf
,18613,حمود ناصر,في بالي,عبد العزيز العبكل,جاسم محمد,7,بداك قلبي علي بداك.. خلاني راح وياك,Kuwait,Gulf
,18613,حمود ناصر,في بالي,عبد العزيز العبكل,جاسم محمد,8,يا ويلي ويلي ويل,Kuwait,Gulf
,18613,حمود ناصر,في بالي,عبد العزيز العبكل,جاسم محمد,9,انا الهى عنك لا يمكن الهى.. ابيع الدنيا واهلها,Kuwait,Gulf
,18613,حمود ناصر,في بالي,عبد العزيز العبكل,جاسم محمد,10,واملها في غيبة محياك,Kuwait,Gulf
,18613,حمود ناصر,في بالي,عبد العزيز العبكل,جاسم محمد,11,دماري انت سبة دماري.. احبك حب حب ناري,Kuwait,Gulf
,18613,حمود ناصر,في بالي,عبد العزيز العبكل,جاسم محمد,12,يا ناري ابغاك انا ابغاك,Kuwait,Gulf
,18613,حمود ناصر,في بالي,عبد العزيز العبكل,جاسم محمد,13,انساك هذا كلام.. انساك روحي بعدها معاك,Kuwait,Gulf
,18613,حمود ناصر,في بالي,عبد العزيز العبكل,جاسم محمد,14,يا ويلي ويلي ويل,Kuwait,Gulf
,18613,حمود ناصر,في بالي,عبد العزيز العبكل,جاسم محمد,15,بداك قلبي علي بداك.. خلاني راح وياك,Kuwait,Gulf
,18613,حمود ناصر,في بالي,عبد العزيز العبكل,جاسم محمد,16,يا ويلي ويلي ويل,Kuwait,Gulf
,20271,حمود ناصر,كلمتي وياك,حمود ناصر,حمود ناصر,1,كلمته وياك سيف كل ما التفت يلقاك,Kuwait,Gulf
,20271,حمود ناصر,كلمتي وياك,حمود ناصر,حمود ناصر,2,كلمته وياك سيف انته نظر عينه,Kuwait,Gulf
,20271,حمود ناصر,كلمتي وياك,حمود ناصر,حمود ناصر,3,انت بس اللي يحبه وخطوته ممشاك,Kuwait,Gulf
,20271,حمود ناصر,كلمتي وياك,حمود ناصر,حمود ناصر,4,كلمته وياك سيف وسنينك سنينه,Kuwait,Gulf
,20271,حمود ناصر,كلمتي وياك,حمود ناصر,حمود ناصر,5,كلمتي هي كلمتي وربي ما انساك,Kuwait,Gulf
,20271,حمود ناصر,كلمتي وياك,حمود ناصر,حمود ناصر,6,دام انا معطيك كلمه وحالف بديني,Kuwait,Gulf
,20271,حمود ناصر,كلمتي وياك,حمود ناصر,حمود ناصر,7,اعيش انا لحبك وباقي وياك انا وياك,Kuwait,Gulf
,20271,حمود ناصر,كلمتي وياك,حمود ناصر,حمود ناصر,8,حبيبي انته وغيرك انته بلغيه من سنيني,Kuwait,Gulf
,20271,حمود ناصر,كلمتي وياك,حمود ناصر,حمود ناصر,9,كلمته وياك سيف كل ما التفت يلقاك,Kuwait,Gulf
,20271,حمود ناصر,كلمتي وياك,حمود ناصر,حمود ناصر,10,كلمته وياك سيف انته نظر عينه,Kuwait,Gulf
,20271,حمود ناصر,كلمتي وياك,حمود ناصر,حمود ناصر,11,انت بس اللي يحبه وخطوته ممشاك,Kuwait,Gulf
,20271,حمود ناصر,كلمتي وياك,حمود ناصر,حمود ناصر,12,كلمته وياك سيف وسنينك سنينه,Kuwait,Gulf
,20271,حمود ناصر,كلمتي وياك,حمود ناصر,حمود ناصر,13,دلني وينك فديتك بموت من فرقاك,Kuwait,Gulf
,20271,حمود ناصر,كلمتي وياك,حمود ناصر,حمود ناصر,14,انت بيتي وسكتي وكلك عناويني,Kuwait,Gulf
,20271,حمود ناصر,كلمتي وياك,حمود ناصر,حمود ناصر,15,من قبل لا تنطق شفاتك من عينك انا اقراك,Kuwait,Gulf
,20271,حمود ناصر,كلمتي وياك,حمود ناصر,حمود ناصر,16,يشهد الله اني استويت يكفيني ما فيني,Kuwait,Gulf
,22635,حمود ناصر,مابي اشتكي,عبد العزيز العبكل,عبد العزيز العبكل,1,ما بشتكي مابي حكي .. الشكوى لغير الله مذله,Kuwait,Gulf
,22635,حمود ناصر,مابي اشتكي,عبد العزيز العبكل,عبد العزيز العبكل,2,مافيني شي عايش وحي .. وعندي اللي يعوض عمري كله,Kuwait,Gulf
,22635,حمود ناصر,مابي اشتكي,عبد العزيز العبكل,عبد العزيز العبكل,3,واهبني الله نعمة النسيان .. برتاح مهما كنت انا تعبان,Kuwait,Gulf
,22635,حمود ناصر,مابي اشتكي,عبد العزيز العبكل,عبد العزيز العبكل,4,كل شي عنده الا انا مو عنده .. خسران اهو وماني انا الخسران,Kuwait,Gulf
,22635,حمود ناصر,مابي اشتكي,عبد العزيز العبكل,عبد العزيز العبكل,5,اي عندي خل خلاني فل .. كثر الحكي ماراح يرده,Kuwait,Gulf
,22635,حمود ناصر,مابي اشتكي,عبد العزيز العبكل,عبد العزيز العبكل,6,ولو هو بيرد مابي ارد .. واحد من الناس ابعده,Kuwait,Gulf
,22635,حمود ناصر,مابي اشتكي,عبد العزيز العبكل,عبد العزيز العبكل,7,اي عندي خل خلاني فل .. كثر الحكي ماراح يرده,Kuwait,Gulf
,22635,حمود ناصر,مابي اشتكي,عبد العزيز العبكل,عبد العزيز العبكل,8,ولو هو بيرد مابي ارد .. مثله مثل غيره ابعده,Kuwait,Gulf
,22635,حمود ناصر,مابي اشتكي,عبد العزيز العبكل,عبد العزيز العبكل,9,الوقت سيف كان ياما كان .. ما ظني يلحق انتهينا الان,Kuwait,Gulf
,22635,حمود ناصر,مابي اشتكي,عبد العزيز العبكل,عبد العزيز العبكل,10,كل شي عنده الا انا مو عنده .. خسران اهو وماني انا الخسران,Kuwait,Gulf
,22635,حمود ناصر,مابي اشتكي,عبد العزيز العبكل,عبد العزيز العبكل,11,ما بشتكي مابي حكي .. الشكوى لغير الله مذله,Kuwait,Gulf
,22635,حمود ناصر,مابي اشتكي,عبد العزيز العبكل,عبد العزيز العبكل,12,مافيني شي عايش وحي .. وعندي اللي يعوض عمري كله,Kuwait,Gulf
,22635,حمود ناصر,مابي اشتكي,عبد العزيز العبكل,عبد العزيز العبكل,13,واهبني الله نعمة النسيان .. برتاح مهما كنت انا تعبان,Kuwait,Gulf
,22635,حمود ناصر,مابي اشتكي,عبد العزيز العبكل,عبد العزيز العبكل,14,كل شي عنده الا انا مو عنده .. خسران اهو وماني انا الخسران,Kuwait,Gulf
,29427,حمود ناصر,ياللي رايح,غير معروف,غيرمعروف,1,ياللي رايح لحبيبي سلملي عليه سلملي عليه,Kuwait,Gulf
,29427,حمود ناصر,ياللي رايح,غير معروف,غيرمعروف,2,ادري قلبه مايبيني بس ابطمن عليه بس ابطمن عليه,Kuwait,Gulf
,29427,حمود ناصر,ياللي رايح,غير معروف,غيرمعروف,3,لاتلوموني جاني قمت انا احاتي وشخباره,Kuwait,Gulf
,29427,حمود ناصر,ياللي رايح,غير معروف,غيرمعروف,4,من زود شوقي له حتى ماابي اسمع اعذاره,Kuwait,Gulf
,29427,حمود ناصر,ياللي رايح,غير معروف,غيرمعروف,5,لاتلوموني احبه وابيه والله ابيه,Kuwait,Gulf
,29427,حمود ناصر,ياللي رايح,غير معروف,غيرمعروف,6,ياللي هويتك دوم اسأل عن المحروم اسأل عن المحروم,Kuwait,Gulf
,29427,حمود ناصر,ياللي رايح,غير معروف,غيرمعروف,7,محتاج انا لحنيتك ولشوفتك كل يوم,Kuwait,Gulf
,29427,حمود ناصر,ياللي رايح,غير معروف,غيرمعروف,8,لاتلوموني جاني قمت انا احاتي وشخباره,Kuwait,Gulf
,29427,حمود ناصر,ياللي رايح,غير معروف,غيرمعروف,9,من زود شوقي له حتى ماابي اسمع اعذاره,Kuwait,Gulf
,29427,حمود ناصر,ياللي رايح,غير معروف,غيرمعروف,10,لا تلوموني احبه وابيه والله ابيه,Kuwait,Gulf
,29427,حمود ناصر,ياللي رايح,غير معروف,غيرمعروف,11,ياللي بعدت شهور بحبك انا معذور بحبك انا معذور,Kuwait,Gulf
,29427,حمود ناصر,ياللي رايح,غير معروف,غيرمعروف,12,متى تحن وتجيني وتوضحلي الامور,Kuwait,Gulf
,29427,حمود ناصر,ياللي رايح,غير معروف,غيرمعروف,13,لاتلوموني جاني قمت انا احاتي وشخباره,Kuwait,Gulf
,29427,حمود ناصر,ياللي رايح,غير معروف,غيرمعروف,14,من زود شوقي له حتى ماابي اسمع اعذاره,Kuwait,Gulf
